Species	Sample	Coefficient	Estimate
C.albellus	THU010	chrLR778292.1	1.05495069188911
C.albellus	THU011	(Intercept)	1497.05861168588
C.albellus	THU011	size	0.992081370100342
C.albellus	THU011	chrLR778254.1	0.976598508003866
C.albellus	THU011	chrLR778255.1	0.982496722344593
C.albellus	THU011	chrLR778256.1	1.08164911967993
C.albellus	THU011	chrLR778257.1	1.00708154859139
C.albellus	THU011	chrLR778258.1	0.987533505911826
C.albellus	THU011	chrLR778259.1	1.00286802970896
C.albellus	THU011	chrLR778260.1	1.01810860291273
C.albellus	THU011	chrLR778261.1	0.980478993225792
C.albellus	THU011	chrLR778262.1	0.976975480758321
C.albellus	THU011	chrLR778263.1	0.992491311605761
C.albellus	THU011	chrLR778264.1	0.979297749406031
C.albellus	THU011	chrLR778265.1	1.01070184951955
C.albellus	THU011	chrLR778266.1	1.0200842936634
C.albellus	THU011	chrLR778267.1	1.01466217317948
C.albellus	THU011	chrLR778268.1	1.00421355198947
C.albellus	THU011	chrLR778269.1	1.03593907337309
C.albellus	THU011	chrLR778270.1	0.975155178915426
C.albellus	THU011	chrLR778271.1	0.98554119016651
C.albellus	THU011	chrLR778272.1	0.991362587668454
C.albellus	THU011	chrLR778273.1	0.978590216515814
C.albellus	THU011	chrLR778274.1	1.67940412723318
C.albellus	THU011	chrLR778275.1	1.00620014237036
C.albellus	THU011	chrLR778276.1	1.02501962772042
C.albellus	THU011	chrLR778277.1	0.987825741358509
C.albellus	THU011	chrLR778278.1	0.96820231129999
C.albellus	THU011	chrLR778279.1	0.98251131266458
C.albellus	THU011	chrLR778280.1	1.29461867441715
C.albellus	THU011	chrLR778281.1	0.979983567850468
C.albellus	THU011	chrLR778282.1	1.00251254426933
C.albellus	THU011	chrLR778283.1	0.957624389774021
C.albellus	THU011	chrLR778284.1	1.59020658637857
C.albellus	THU011	chrLR778285.1	0.980285957985956
C.albellus	THU011	chrLR778286.1	0.961171263747156
C.albellus	THU011	chrLR778287.1	1.24558058624228
C.albellus	THU011	chrLR778288.1	0.971107909904239
C.albellus	THU011	chrLR778289.1	1.06563780438846
C.albellus	THU011	chrLR778290.1	1.51247697240281
C.albellus	THU011	chrLR778291.1	0.981669165228032
C.albellus	THU011	chrLR778292.1	1.00363308554057
C.albellus	THU027	(Intercept)	770.121210615874
C.albellus	THU027	size	0.992078902205981
C.albellus	THU027	chrLR778254.1	0.978097614699762
C.albellus	THU027	chrLR778255.1	0.980558779643069
C.albellus	THU027	chrLR778256.1	1.0668685150446
C.albellus	THU027	chrLR778257.1	1.04179683415221
C.albellus	THU027	chrLR778258.1	1.0041162094264
C.albellus	THU027	chrLR778259.1	1.0207481046811
C.albellus	THU027	chrLR778260.1	1.00516060617737
C.albellus	THU027	chrLR778261.1	1.01748703987076
C.albellus	THU027	chrLR778262.1	0.998263616811362
C.albellus	THU027	chrLR778263.1	1.01162048189962
C.albellus	THU027	chrLR778264.1	0.98161761329634
C.albellus	THU027	chrLR778265.1	1.00479551390128
C.albellus	THU027	chrLR778266.1	1.03226029168442
C.albellus	THU027	chrLR778267.1	0.997284201066157
C.albellus	THU027	chrLR778268.1	1.01473974089044
C.albellus	THU027	chrLR778269.1	1.06275766044074
C.albellus	THU027	chrLR778270.1	0.993240549194189
C.albellus	THU027	chrLR778271.1	0.994702539929766
C.albellus	THU027	chrLR778272.1	1.03098544188201
C.albellus	THU027	chrLR778273.1	1.01501009661189
C.albellus	THU027	chrLR778274.1	1.56019125360353
C.albellus	THU027	chrLR778275.1	1.01664275073551
C.albellus	THU027	chrLR778276.1	1.01756899956975
C.albellus	THU027	chrLR778277.1	0.996629355399518
C.albellus	THU027	chrLR778278.1	1.00526731183448
C.albellus	THU027	chrLR778279.1	0.972424633075594
C.albellus	THU027	chrLR778280.1	1.27016673081375
C.albellus	THU027	chrLR778281.1	0.996924089036556
C.albellus	THU027	chrLR778282.1	1.01935438733965
C.albellus	THU027	chrLR778283.1	1.01455822857231
C.albellus	THU027	chrLR778284.1	1.40459763434488
C.albellus	THU027	chrLR778285.1	0.999540927617982
C.albellus	THU027	chrLR778286.1	0.98059057689999
C.albellus	THU027	chrLR778287.1	1.16054849268823
C.albellus	THU027	chrLR778288.1	1.0265369758786
C.albellus	THU027	chrLR778289.1	1.05532826778302
C.albellus	THU027	chrLR778290.1	1.39810063639774
C.albellus	THU027	chrLR778291.1	1.02600336760822
C.albellus	THU027	chrLR778292.1	0.989967510700469
C.albellus	THU077	(Intercept)	1003.60212388591
C.albellus	THU077	size	0.991746007316273
C.albellus	THU077	chrLR778254.1	0.964600375332372
C.albellus	THU077	chrLR778255.1	0.958386040564036
C.albellus	THU077	chrLR778256.1	1.09482892547281
C.albellus	THU077	chrLR778257.1	0.973078272437546
C.albellus	THU077	chrLR778258.1	1.0044106428268
C.albellus	THU077	chrLR778259.1	1.01562627531859
C.albellus	THU077	chrLR778260.1	1.01822329479448
C.albellus	THU077	chrLR778261.1	0.977574766627547
C.albellus	THU077	chrLR778262.1	0.974060179181568
C.albellus	THU077	chrLR778263.1	0.998653296300843
C.albellus	THU077	chrLR778264.1	1.00074117748893
C.albellus	THU077	chrLR778265.1	0.978138818320978
C.albellus	THU077	chrLR778266.1	1.02165896455221
C.albellus	THU077	chrLR778267.1	1.00586976310814
C.albellus	THU077	chrLR778268.1	1.00096952528426
C.albellus	THU077	chrLR778269.1	1.00931205662144
C.albellus	THU077	chrLR778270.1	0.980016571483756
C.albellus	THU077	chrLR778271.1	0.997832444039682
C.albellus	THU077	chrLR778272.1	1.00148028017452
C.albellus	THU077	chrLR778273.1	1.0014287520301
C.albellus	THU077	chrLR778274.1	1.67973588696292
C.albellus	THU077	chrLR778275.1	1.02111816148692
C.albellus	THU077	chrLR778276.1	0.991760019490989
C.albellus	THU077	chrLR778277.1	0.993056690916639
C.albellus	THU077	chrLR778278.1	0.979158561605486
C.albellus	THU077	chrLR778279.1	0.976562757607703
C.albellus	THU077	chrLR778280.1	1.297058570707
C.albellus	THU077	chrLR778281.1	1.01029134275023
C.albellus	THU077	chrLR778282.1	0.996900977729106
C.albellus	THU077	chrLR778283.1	0.97277688518217
C.albellus	THU077	chrLR778284.1	1.6545729319569
C.albellus	THU077	chrLR778285.1	0.996834262663355
C.albellus	THU077	chrLR778286.1	0.972480923682158
C.albellus	THU077	chrLR778287.1	1.26057610618633
C.albellus	THU077	chrLR778288.1	0.9854561363146
C.albellus	THU077	chrLR778289.1	1.06528329152544
C.albellus	THU077	chrLR778290.1	1.51451341106585
C.albellus	THU077	chrLR778291.1	1.00802118947467
C.albellus	THU077	chrLR778292.1	1.08307557768593
C.albellus	THU079	(Intercept)	1022.97777660286
C.albellus	THU079	size	0.992269876931101
C.albellus	THU079	chrLR778254.1	0.954284449361508
C.albellus	THU079	chrLR778255.1	0.957560543010569
C.albellus	THU079	chrLR778256.1	1.06197188913269
C.albellus	THU079	chrLR778257.1	1.01477886504112
C.albellus	THU079	chrLR778258.1	1.00302546969657
C.albellus	THU079	chrLR778259.1	1.0130544555728
C.albellus	THU079	chrLR778260.1	0.999800213095118
C.albellus	THU079	chrLR778261.1	0.975455443295088
C.albellus	THU079	chrLR778262.1	0.977979407686498
C.albellus	THU079	chrLR778263.1	0.980162989429429
C.albellus	THU079	chrLR778264.1	0.969967980413087
C.albellus	THU079	chrLR778265.1	1.00204201589068
C.albellus	THU079	chrLR778266.1	1.02596249325259
C.albellus	THU079	chrLR778267.1	0.987166419780257
C.albellus	THU079	chrLR778268.1	1.01222716054189
C.albellus	THU079	chrLR778269.1	0.993702591592381
C.albellus	THU079	chrLR778270.1	0.984611720453227
C.albellus	THU079	chrLR778271.1	0.99037196027082
C.albellus	THU079	chrLR778272.1	1.02147165654766
C.albellus	THU079	chrLR778273.1	0.996511089313678
C.albellus	THU079	chrLR778274.1	1.61917009592703
C.albellus	THU079	chrLR778275.1	1.017788684757
C.albellus	THU079	chrLR778276.1	1.00449941040767
C.albellus	THU079	chrLR778277.1	0.98989243144447
C.albellus	THU079	chrLR778278.1	0.984534307299259
C.albellus	THU079	chrLR778279.1	0.985488334109994
C.albellus	THU079	chrLR778280.1	1.25681116379506
C.albellus	THU079	chrLR778281.1	0.961084167277435
C.albellus	THU079	chrLR778282.1	1.0071423563198
C.albellus	THU079	chrLR778283.1	0.961119537176627
C.albellus	THU079	chrLR778284.1	1.53117380220917
C.albellus	THU079	chrLR778285.1	0.971978100267658
C.albellus	THU079	chrLR778286.1	0.985934942454987
C.albellus	THU079	chrLR778287.1	1.19167986970576
C.albellus	THU079	chrLR778288.1	0.972667961115106
C.albellus	THU079	chrLR778289.1	1.0609048601081
C.albellus	THU079	chrLR778290.1	1.41834363477818
C.albellus	THU079	chrLR778291.1	1.044183927154
C.albellus	THU079	chrLR778292.1	1.06656758823145
C.albellus	THU080	(Intercept)	1013.22372372817
C.albellus	THU080	size	0.992573857873384
C.albellus	THU080	chrLR778254.1	0.969259642845314
C.albellus	THU080	chrLR778255.1	0.951490758512342
C.albellus	THU080	chrLR778256.1	1.06129289066509
C.albellus	THU080	chrLR778257.1	0.988459760871154
C.albellus	THU080	chrLR778258.1	0.993394771887227
C.albellus	THU080	chrLR778259.1	1.00701809565528
C.albellus	THU080	chrLR778260.1	1.00994814473122
C.albellus	THU080	chrLR778261.1	0.982584122986078
C.albellus	THU080	chrLR778262.1	0.964527574039267
C.albellus	THU080	chrLR778263.1	0.981505680993756
C.albellus	THU080	chrLR778264.1	0.980427997068971
C.albellus	THU080	chrLR778265.1	0.990849348410874
C.albellus	THU080	chrLR778266.1	1.01262782280217
C.albellus	THU080	chrLR778267.1	1.00006894948571
C.albellus	THU080	chrLR778268.1	0.986898119989469
C.albellus	THU080	chrLR778269.1	1.01489557420593
C.albellus	THU080	chrLR778270.1	0.969616039930655
C.albellus	THU080	chrLR778271.1	0.983851276546538
C.albellus	THU080	chrLR778272.1	0.990531817763199
C.albellus	THU080	chrLR778273.1	0.96535873678279
C.albellus	THU080	chrLR778274.1	1.63555530916064
C.albellus	THU080	chrLR778275.1	1.00586154042621
C.albellus	THU080	chrLR778276.1	1.00773430106422
C.albellus	THU080	chrLR778277.1	0.990779338277275
C.albellus	THU080	chrLR778278.1	0.95638143047253
C.albellus	THU080	chrLR778279.1	0.961580585338968
C.albellus	THU080	chrLR778280.1	1.2597608046707
C.albellus	THU080	chrLR778281.1	0.978321102942243
C.albellus	THU080	chrLR778282.1	0.985329035786255
C.albellus	THU080	chrLR778283.1	0.979229761309523
C.albellus	THU080	chrLR778284.1	1.49170037534585
C.albellus	THU080	chrLR778285.1	0.994772788311904
C.albellus	THU080	chrLR778286.1	0.934829266647912
C.albellus	THU080	chrLR778287.1	1.2094045497063
C.albellus	THU080	chrLR778288.1	0.984282284258302
C.albellus	THU080	chrLR778289.1	1.04353375914441
C.albellus	THU080	chrLR778290.1	1.41310860145836
C.albellus	THU080	chrLR778291.1	0.983109712227856
C.albellus	THU080	chrLR778292.1	0.94660903268659
C.albellus	THU082	(Intercept)	1335.39956850829
C.albellus	THU082	size	0.991878117791622
C.albellus	THU082	chrLR778254.1	0.983940285734394
C.albellus	THU082	chrLR778255.1	0.980945345764546
C.albellus	THU082	chrLR778256.1	1.07802293978399
C.albellus	THU082	chrLR778257.1	1.00337790521245
C.albellus	THU082	chrLR778258.1	1.02156515889191
C.albellus	THU082	chrLR778259.1	1.03277692001979
C.albellus	THU082	chrLR778260.1	1.01952623820609
C.albellus	THU082	chrLR778261.1	0.995836548056938
C.albellus	THU082	chrLR778262.1	0.984507568342833
C.albellus	THU082	chrLR778263.1	0.988111215396016
C.albellus	THU082	chrLR778264.1	0.988881866611263
C.albellus	THU082	chrLR778265.1	0.993082550301634
C.albellus	THU082	chrLR778266.1	1.03659507534274
C.albellus	THU082	chrLR778267.1	1.01632523136742
C.albellus	THU082	chrLR778268.1	1.03026977051188
C.albellus	THU082	chrLR778269.1	1.02103197923527
C.albellus	THU082	chrLR778270.1	0.973060757094571
C.albellus	THU082	chrLR778271.1	1.00419581423248
C.albellus	THU082	chrLR778272.1	1.00059667952808
C.albellus	THU082	chrLR778273.1	1.00216412036173
C.albellus	THU082	chrLR778274.1	1.64374373500583
C.albellus	THU082	chrLR778275.1	1.00538766460488
C.albellus	THU082	chrLR778276.1	1.03125196478777
C.albellus	THU082	chrLR778277.1	0.991312280071329
C.albellus	THU082	chrLR778278.1	0.968039047696157
C.albellus	THU082	chrLR778279.1	0.987890600798348
C.albellus	THU082	chrLR778280.1	1.28078686106017
C.albellus	THU082	chrLR778281.1	0.966683181999127
C.albellus	THU082	chrLR778282.1	0.982266190046168
C.albellus	THU082	chrLR778283.1	0.965752636361134
C.albellus	THU082	chrLR778284.1	1.52527104374028
C.albellus	THU082	chrLR778285.1	0.996793677313577
C.albellus	THU082	chrLR778286.1	0.951297947811573
C.albellus	THU082	chrLR778287.1	1.20574142851323
C.albellus	THU082	chrLR778288.1	0.976360511512677
C.albellus	THU082	chrLR778289.1	1.07554694637371
C.albellus	THU082	chrLR778290.1	1.45633707574222
C.albellus	THU082	chrLR778291.1	1.01275198722852
C.albellus	THU082	chrLR778292.1	1.07827765563664
C.albellus	THU083	(Intercept)	733.170739818405
C.albellus	THU083	size	0.992190246781795
C.albellus	THU083	chrLR778254.1	0.987441731529554
C.albellus	THU083	chrLR778255.1	0.96601713630858
C.albellus	THU083	chrLR778256.1	1.07869002556968
C.albellus	THU083	chrLR778257.1	1.03236092552452
C.albellus	THU083	chrLR778258.1	1.01406985504607
C.albellus	THU083	chrLR778259.1	1.02966086981971
C.albellus	THU083	chrLR778260.1	1.01893846362663
C.albellus	THU083	chrLR778261.1	1.00879662732142
C.albellus	THU083	chrLR778262.1	1.0073445258454
C.albellus	THU083	chrLR778263.1	1.01222741666706
C.albellus	THU083	chrLR778264.1	0.995482154341031
C.albellus	THU083	chrLR778265.1	0.979230992068541
C.albellus	THU083	chrLR778266.1	1.05222813988414
C.albellus	THU083	chrLR778267.1	1.00829921497517
C.albellus	THU083	chrLR778268.1	1.03288642084654
C.albellus	THU083	chrLR778269.1	1.03764586723627
C.albellus	THU083	chrLR778270.1	0.988866753726804
C.albellus	THU083	chrLR778271.1	0.994922282752356
C.albellus	THU083	chrLR778272.1	1.03339606305961
C.albellus	THU083	chrLR778273.1	0.986481333641535
C.albellus	THU083	chrLR778274.1	1.58490993049248
C.albellus	THU083	chrLR778275.1	1.02501151179904
C.albellus	THU083	chrLR778276.1	1.02231760001928
C.albellus	THU083	chrLR778277.1	1.00542348689438
C.albellus	THU083	chrLR778278.1	1.00244213145343
C.albellus	THU083	chrLR778279.1	1.0069588235854
C.albellus	THU083	chrLR778280.1	1.27575347605304
C.albellus	THU083	chrLR778281.1	0.970773962015905
C.albellus	THU083	chrLR778282.1	1.03181295168018
C.albellus	THU083	chrLR778283.1	0.981369231563385
C.albellus	THU083	chrLR778284.1	1.51085876404841
C.albellus	THU083	chrLR778285.1	1.01040600119584
C.albellus	THU083	chrLR778286.1	0.965337661530991
C.albellus	THU083	chrLR778287.1	1.23952076711956
C.albellus	THU083	chrLR778288.1	0.983570611539138
C.albellus	THU083	chrLR778289.1	1.06771067079545
C.albellus	THU083	chrLR778290.1	1.41468682829786
C.albellus	THU083	chrLR778291.1	0.999282117722892
C.albellus	THU083	chrLR778292.1	0.999973407802501
C.albellus	THU084	(Intercept)	838.830241177247
C.albellus	THU084	size	0.993225129146895
C.albellus	THU084	chrLR778254.1	0.957751415836729
C.albellus	THU084	chrLR778255.1	0.953544459757623
C.albellus	THU084	chrLR778256.1	1.05295137298258
C.albellus	THU084	chrLR778257.1	0.988302710746345
C.albellus	THU084	chrLR778258.1	1.00785956704303
C.albellus	THU084	chrLR778259.1	1.01685595795276
C.albellus	THU084	chrLR778260.1	0.998613938366752
C.albellus	THU084	chrLR778261.1	0.986018727275655
C.albellus	THU084	chrLR778262.1	0.976005166070121
C.albellus	THU084	chrLR778263.1	0.985012487192038
C.albellus	THU084	chrLR778264.1	0.972230395620671
C.albellus	THU084	chrLR778265.1	0.991786530917639
C.albellus	THU084	chrLR778266.1	1.02061562657555
C.albellus	THU084	chrLR778267.1	0.997809180510394
C.albellus	THU084	chrLR778268.1	0.998484394743887
C.albellus	THU084	chrLR778269.1	1.01423780273531
C.albellus	THU084	chrLR778270.1	0.967166921855419
C.albellus	THU084	chrLR778271.1	0.979093160054158
C.albellus	THU084	chrLR778272.1	0.997079987066191
C.albellus	THU084	chrLR778273.1	0.99369801972428
C.albellus	THU084	chrLR778274.1	1.5677022864825
C.albellus	THU084	chrLR778275.1	1.0049788314982
C.albellus	THU084	chrLR778276.1	0.995026575395812
C.albellus	THU084	chrLR778277.1	0.973336522364542
C.albellus	THU084	chrLR778278.1	0.969325963311859
C.albellus	THU084	chrLR778279.1	0.979633935785681
C.albellus	THU084	chrLR778280.1	1.24967167849001
C.albellus	THU084	chrLR778281.1	0.993740596716029
C.albellus	THU084	chrLR778282.1	0.999511165130925
C.albellus	THU084	chrLR778283.1	0.97074108586939
C.albellus	THU084	chrLR778284.1	1.46800870191718
C.albellus	THU084	chrLR778285.1	0.976457848842946
C.albellus	THU084	chrLR778286.1	0.940180078299088
C.albellus	THU084	chrLR778287.1	1.20400627677006
C.albellus	THU084	chrLR778288.1	0.972492213403325
C.albellus	THU084	chrLR778289.1	1.06074591967534
C.albellus	THU084	chrLR778290.1	1.38920707171735
C.albellus	THU084	chrLR778291.1	1.02314569884169
C.albellus	THU084	chrLR778292.1	1.05224896060835
C.albellus	THU087	(Intercept)	1205.52702507337
C.albellus	THU087	size	0.992194836010665
C.albellus	THU087	chrLR778254.1	0.988552385197941
C.albellus	THU087	chrLR778255.1	0.970665659358221
C.albellus	THU087	chrLR778256.1	1.08098460236049
C.albellus	THU087	chrLR778257.1	0.997893157543545
C.albellus	THU087	chrLR778258.1	0.99479692474289
C.albellus	THU087	chrLR778259.1	1.03015944819564
C.albellus	THU087	chrLR778260.1	1.00570903260603
C.albellus	THU087	chrLR778261.1	0.995474810108773
C.albellus	THU087	chrLR778262.1	0.977141830635126
C.albellus	THU087	chrLR778263.1	1.00034137233189
C.albellus	THU087	chrLR778264.1	0.96784021989304
C.albellus	THU087	chrLR778265.1	0.984545676828533
C.albellus	THU087	chrLR778266.1	1.0512411761694
C.albellus	THU087	chrLR778267.1	1.0146211566626
C.albellus	THU087	chrLR778268.1	1.00904471100163
C.albellus	THU087	chrLR778269.1	1.03164064240912
C.albellus	THU087	chrLR778270.1	0.969786953909379
C.albellus	THU087	chrLR778271.1	0.991585406256289
C.albellus	THU087	chrLR778272.1	1.00598987726287
C.albellus	THU087	chrLR778273.1	0.984463338658968
C.albellus	THU087	chrLR778274.1	1.61067271252371
C.albellus	THU087	chrLR778275.1	1.01467221872345
C.albellus	THU087	chrLR778276.1	1.02391608714612
C.albellus	THU087	chrLR778277.1	1.0097556622558
C.albellus	THU087	chrLR778278.1	0.98607865993245
C.albellus	THU087	chrLR778279.1	0.99016848986433
C.albellus	THU087	chrLR778280.1	1.2589274556442
C.albellus	THU087	chrLR778281.1	0.967087453907332
C.albellus	THU087	chrLR778282.1	0.992798940930791
C.albellus	THU087	chrLR778283.1	0.971703530962396
C.albellus	THU087	chrLR778284.1	1.52022639850904
C.albellus	THU087	chrLR778285.1	0.981119290542307
C.albellus	THU087	chrLR778286.1	0.957954602210237
C.albellus	THU087	chrLR778287.1	1.20603060867666
C.albellus	THU087	chrLR778288.1	0.993459897246114
C.albellus	THU087	chrLR778289.1	1.06918707530368
C.albellus	THU087	chrLR778290.1	1.41420859221672
C.albellus	THU087	chrLR778291.1	0.989710590033567
C.albellus	THU087	chrLR778292.1	1.00135425074069
C.albellus	BRZ014	(Intercept)	703.909982868786
C.albellus	BRZ014	size	0.990245761933989
C.albellus	BRZ014	chrLR778254.1	0.968137107944434
C.albellus	BRZ014	chrLR778255.1	0.961311336460941
C.albellus	BRZ014	chrLR778256.1	1.03137191859281
C.albellus	BRZ014	chrLR778257.1	0.965737289923487
C.albellus	BRZ014	chrLR778258.1	1.01920615617241
C.albellus	BRZ014	chrLR778259.1	1.02476158772254
C.albellus	BRZ014	chrLR778260.1	0.978773163875477
C.albellus	BRZ014	chrLR778261.1	1.07781422815849
C.albellus	BRZ014	chrLR778262.1	0.985400179426119
C.albellus	BRZ014	chrLR778263.1	0.967665923621578
C.albellus	BRZ014	chrLR778264.1	1.0383014281203
C.albellus	BRZ014	chrLR778265.1	1.06841635581709
C.albellus	BRZ014	chrLR778266.1	0.970474016201645
C.albellus	BRZ014	chrLR778267.1	1.00189446548176
C.albellus	BRZ014	chrLR778268.1	0.994174340076662
C.albellus	BRZ014	chrLR778269.1	1.04684945244652
C.albellus	BRZ014	chrLR778270.1	0.948157150644717
C.albellus	BRZ014	chrLR778271.1	1.00885531234434
C.albellus	BRZ014	chrLR778272.1	0.972427505519385
C.albellus	BRZ014	chrLR778273.1	0.969792310278741
C.albellus	BRZ014	chrLR778274.1	1.57779536719697
C.albellus	BRZ014	chrLR778275.1	0.962525839524844
C.albellus	BRZ014	chrLR778276.1	1.02750266686152
C.albellus	BRZ014	chrLR778277.1	0.982016825614113
C.albellus	BRZ014	chrLR778278.1	1.00005995182608
C.albellus	BRZ014	chrLR778279.1	0.970930325712142
C.albellus	BRZ014	chrLR778280.1	1.24715856366623
C.albellus	BRZ014	chrLR778281.1	0.916604569484861
C.albellus	BRZ014	chrLR778282.1	0.972453151406331
C.albellus	BRZ014	chrLR778283.1	0.970111730972852
C.albellus	BRZ014	chrLR778284.1	1.39970213271747
C.albellus	BRZ014	chrLR778285.1	0.971172555359435
C.albellus	BRZ014	chrLR778286.1	0.912372073975887
C.albellus	BRZ014	chrLR778287.1	1.11500312326987
C.albellus	BRZ014	chrLR778288.1	0.918035527616208
C.albellus	BRZ014	chrLR778289.1	1.05425788291717
C.albellus	BRZ014	chrLR778290.1	1.53651817220887
C.albellus	BRZ014	chrLR778291.1	1.01275181266034
C.albellus	BRZ014	chrLR778292.1	0.89263487173937
C.albellus	BRZ015	(Intercept)	900.373708081352
C.albellus	BRZ015	size	0.991357740910049
C.albellus	BRZ015	chrLR778254.1	0.972376988191938
C.albellus	BRZ015	chrLR778255.1	0.940642057228592
C.albellus	BRZ015	chrLR778256.1	1.03698624718087
C.albellus	BRZ015	chrLR778257.1	1.00120950661336
C.albellus	BRZ015	chrLR778258.1	0.970517927651857
